0 0.0 0.0 0.0 0.42 0.0126828 0.0 0.000926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
12800 19.64062 0.0 0.0 12.43 0.0035716 0.0043502 0.0213399 0.0105727 -0.004192 0.0204566 1.2628254 1.3170931 13.0413475 0.0066938 0.7911531 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 7, 'episodic_explored_area': 0.00215} 
12928 19.79688 0.0 0.0 10.58 0.0039494 0.0074106 0.0221466 0.0106879 -0.0036439 0.0259901 1.2603296 1.3125303 14.6000715 0.0069115 0.7846703 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00233} 
13056 19.89062 0.0 0.0 12.06 0.0032235 0.0049764 0.0223329 0.0088594 -0.0036711 0.019755 1.264138 1.3202539 15.3662146 0.0059569 0.7811644 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00243} 
13184 19.99219 0.0 0.0 10.33 0.0027776 0.0045212 0.0230567 0.0073553 -0.0044947 0.0172673 1.2658769 1.3411434 15.5766481 0.0052289 0.7942187 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00252} 
13312 20.03906 0.0 0.0 9.58 0.0023696 0.0033663 0.0227462 0.007024 -0.0047261 0.0142287 1.2702573 1.3492957 16.7602866 0.0047437 0.7822502 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00255} 
13440 20.10938 0.0 0.0 11.2 0.0026235 0.0030983 0.0227986 0.0076645 -0.0038122 0.0167289 1.2659567 1.3430283 18.641686 0.0047724 0.7649496 {} {'explored_rooms_count': 48, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00253} 
13568 20.19531 0.0 0.0 9.55 0.0033256 0.00853 0.0237101 0.0083316 -0.0027219 0.0192833 1.2580774 1.3427205 20.0954213 0.0052307 0.7474371 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00244} 
13696 20.28125 0.0 0.0 10.61 0.003128 0.005225 0.0236635 0.0074269 -0.0036923 0.0192982 1.2497126 1.3428246 22.2804354 0.0055694 0.7335646 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00236} 
13824 20.375 0.0 0.0 9.46 0.0025144 0.0022802 0.0236336 0.0082314 -0.0033765 0.0180118 1.247849 1.340306 25.016904 0.00478 0.7103911 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00241} 
13952 20.50781 0.0 0.0 10.96 0.002599 0.0026052 0.0242972 0.0096332 -0.0039999 0.0221472 1.2454821 1.3368581 28.6672533 0.0048332 0.6749384 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00235} 
14080 20.67188 0.0 0.0 11.3 0.002244 0.0017449 0.0242976 0.0092944 -0.0046612 0.0226928 1.2459446 1.3435627 28.2972873 0.0043443 0.6994784 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0022} 
14208 20.78906 0.0 0.0 9.93 0.0018963 0.0017643 0.0234206 0.0076645 -0.0035317 0.0186065 1.242516 1.3476601 30.039742 0.0038925 0.6824482 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00214} 
14336 20.85938 0.0 0.0 9.8 0.0016658 0.001581 0.0239301 0.0069991 -0.0034113 0.015486 1.2419322 1.3489775 34.3261539 0.0032249 0.6324595 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00215} 
14464 20.94531 0.0 0.0 10.32 0.0016974 0.0017572 0.0220693 0.0076185 -0.0032703 0.0146969 1.2374989 1.3532979 37.3342132 0.0031505 0.5891723 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00211} 
14592 21.01562 0.0 0.0 10.88 0.0017934 0.0018477 0.0213644 0.0078843 -0.0046319 0.014354 1.2255295 1.3531184 38.8648184 0.0032198 0.5632683 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00206} 
14720 21.11719 0.0 0.0 11.47 0.0016723 0.0015458 0.0208212 0.0098608 -0.0034658 0.0158354 1.2123215 1.3546965 38.8979756 0.0030592 0.5723715 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00211} 
14848 21.20312 0.0 0.0 10.32 0.0015501 0.0015288 0.0195459 0.0080746 -0.0035022 0.0145615 1.2029739 1.3501155 39.2108149 0.0030656 0.5792358 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 1, 'episodic_explored_area': 0.00211} 
14976 21.3125 0.0 0.0 11.07 0.0015146 0.0013732 0.0196675 0.0089653 -0.0037487 0.0142535 1.1977907 1.3534925 39.6020703 0.0029848 0.584486 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00218} 
15104 21.39062 0.0 0.0 11.38 0.0015261 0.0011479 0.0215054 0.0105782 -0.0036893 0.0139141 1.1930431 1.3538236 40.1830369 0.0030266 0.5950342 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00218} 
15232 21.50781 0.0 0.0 11.14 0.0017268 0.0012622 0.0210972 0.0112778 -0.0043693 0.0169146 1.1857967 1.3512188 39.5162949 0.0032965 0.6175199 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00214} 
15360 21.72656 0.0 0.0 12.28 0.0017788 0.0012521 0.0226026 0.0119551 -0.0038913 0.0229702 1.1780543 1.3477521 35.9643975 0.0036677 0.6651372 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00206} 
15488 21.86719 0.0 0.0 8.27 0.0019959 0.0012676 0.0237899 0.0111654 -0.0046495 0.018833 1.1704072 1.3468373 34.7297061 0.0042113 0.6785578 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00203} 
15616 22.02344 0.0 0.0 8.55 0.002118 0.0012921 0.0242907 0.0110172 -0.0044288 0.0190446 1.1657022 1.3482041 31.6710611 0.004277 0.70669 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00197} 
15744 22.27344 0.0 0.0 10.39 0.0019456 0.0011704 0.0258942 0.0135803 -0.0038111 0.0240114 1.1591017 1.3479115 28.2518183 0.0038015 0.7312257 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00194} 
15872 22.38281 0.0 0.0 9.82 0.001827 0.0010355 0.024766 0.0107605 -0.0038707 0.0169506 1.1568924 1.3581941 28.6113512 0.0035166 0.7207859 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00189} 
16000 22.5 0.0 0.0 10.15 0.0017715 0.001001 0.0247998 0.0101751 -0.003482 0.018083 1.1486575 1.3512705 30.3684559 0.0035146 0.6932714 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00185} 
16128 22.67188 0.0 0.0 11.14 0.0018946 0.0010827 0.0258398 0.0101502 -0.0032117 0.0205721 1.1474894 1.3487907 30.281024 0.0035899 0.6903663 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00186} 
16256 22.8125 0.0 0.0 9.48 0.0018723 0.0010484 0.025099 0.0111586 -0.0031672 0.0212034 1.1447058 1.3472932 30.2132237 0.0036564 0.7082598 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00183} 
16384 23.0 0.0 0.0 10.06 0.0018374 0.0010006 0.0254472 0.011125 -0.0034368 0.0244703 1.1440083 1.3484837 29.8135832 0.0036398 0.7179403 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00179} 
16512 23.10156 0.0 0.0 10.11 0.0018376 0.0009827 0.0240339 0.0099114 -0.0037541 0.0170934 1.14126 1.3478156 28.4703581 0.0036334 0.7218671 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00176} 
16640 23.24219 0.0 0.0 10.96 0.0019552 0.0009722 0.0242997 0.0111417 -0.0045008 0.019774 1.141202 1.3534055 28.8889835 0.0037954 0.7220914 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00178} 
16768 23.44531 0.0 0.0 12.09 0.0021178 0.0009322 0.0246888 0.0133039 -0.0043458 0.0236911 1.147483 1.358338 28.3664331 0.0040881 0.709651 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00178} 
16896 23.63281 0.0 0.0 10.09 0.0022953 0.0009338 0.0245039 0.0132214 -0.0037341 0.0224313 1.1545561 1.3725527 27.5287555 0.0042751 0.7157521 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00176} 
17024 23.72656 0.0 0.0 11.41 0.0022666 0.0010008 0.02156 0.0120977 -0.0048198 0.0173527 1.1818586 1.3919985 29.8718461 0.0043798 0.6858421 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00175} 
17152 23.89062 0.0 0.0 11.91 0.0020732 0.0008478 0.022128 0.0139338 -0.0043519 0.0205908 1.1712853 1.3862211 30.7008024 0.0044477 0.6721196 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0017} 
17280 24.04688 0.0 0.0 11.5 0.0023265 0.0009308 0.0231023 0.0132718 -0.0046056 0.0203552 1.1547828 1.3734097 29.8096385 0.0048582 0.6901793 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00177} 
17408 24.21094 0.0 0.0 11.61 0.0021027 0.0008415 0.0233351 0.0127802 -0.0051644 0.0195009 1.1481387 1.3724974 29.6163425 0.004315 0.6926652 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00171} 
17536 24.36719 0.0 0.0 8.78 0.0023472 0.0009823 0.0241241 0.0127117 -0.0038935 0.0208851 1.143441 1.3642395 27.9438093 0.0041445 0.7194559 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00172} 
17664 24.52344 0.0 0.0 10.07 0.0020227 0.0008969 0.0238297 0.0111905 -0.0037819 0.0212827 1.1370677 1.3650258 27.7746576 0.0042155 0.7269378 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00167} 
17792 24.74219 0.0 0.0 9.54 0.0019766 0.0008602 0.0247005 0.0128673 -0.0045629 0.0247941 1.1308526 1.3682384 27.7901893 0.0038801 0.7260083 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00162} 
17920 24.90625 0.0 0.0 9.07 0.0019305 0.0008727 0.0247212 0.0129584 -0.0036053 0.0204291 1.1277391 1.3626971 28.1731983 0.0039042 0.7207388 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00157} 
18048 25.08594 0.0 0.0 10.61 0.0020245 0.0009664 0.0253498 0.0138764 -0.0036205 0.0214058 1.1251242 1.3658763 28.8360949 0.0038694 0.723693 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00156} 
18176 25.25781 0.0 0.0 8.53 0.0018379 0.00078 0.0253234 0.0131068 -0.0035356 0.0211543 1.1175405 1.3675452 28.2362965 0.0039386 0.7247469 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00157} 
18304 25.39062 0.0 0.0 8.42 0.0018336 0.0007705 0.0244607 0.0117094 -0.0034752 0.018471 1.1191977 1.368172 28.3099351 0.0037055 0.7186178 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00154} 
18432 25.49219 0.0 0.0 9.24 0.0018652 0.000789 0.0242102 0.0115551 -0.0035631 0.0175853 1.1140468 1.3711832 29.6326302 0.0035012 0.7061829 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00154} 
18560 25.61719 0.0 0.0 11.19 0.0016645 0.000684 0.0238878 0.0120017 -0.0026795 0.0170094 1.1157265 1.3746917 29.4897358 0.0035528 0.7043143 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00153} 
18688 25.70312 0.0 0.0 9.55 0.001838 0.0009435 0.0228523 0.0104105 -0.0037304 0.015087 1.1139547 1.3744518 31.3442238 0.003192 0.6747665 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00156} 
18816 25.78906 0.0 0.0 9.54 0.0015547 0.0006358 0.0226087 0.0098442 -0.0038319 0.0163608 1.1082163 1.377326 33.0077675 0.0034216 0.6504335 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00158} 
18944 25.85156 0.0 0.0 10.66 0.0017413 0.0008755 0.0222914 0.0098977 -0.0039016 0.0146582 1.1105806 1.3794522 33.4733509 0.0029604 0.6443861 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00157} 
19072 25.92969 0.0 0.0 11.37 0.0014861 0.0006627 0.0223768 0.0112034 -0.0046098 0.0158347 1.1069123 1.376525 34.3728322 0.0031229 0.6417786 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00156} 
19200 25.99219 0.0 0.0 10.93 0.0016147 0.0009235 0.0225025 0.0086374 -0.0032397 0.0136211 1.1036889 1.3744103 35.1965161 0.0032469 0.6248884 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00153} 
19328 26.09375 0.0 0.0 10.64 0.0015674 0.0008321 0.023148 0.0106609 -0.0032294 0.017304 1.1021528 1.3699404 36.2960818 0.0031085 0.6119653 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00152} 
19456 26.21875 0.0 0.0 10.76 0.0017201 0.0009575 0.0238705 0.0124796 -0.0029646 0.0193596 1.102359 1.3639753 35.3648068 0.0031646 0.6238595 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00147} 
19584 26.28125 0.0 0.0 10.52 0.0016416 0.0009341 0.0226361 0.0109831 -0.0033086 0.0159216 1.1095906 1.3669984 36.6534382 0.0035399 0.6208186 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00146} 
19712 26.34375 0.0 0.0 11.43 0.0018521 0.001033 0.0222959 0.0085733 -0.0045706 0.0166369 1.1002853 1.3698723 37.5541849 0.0030858 0.6163239 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00149} 
19840 26.46094 0.0 0.0 11.47 0.001504 0.0008197 0.023327 0.0127419 -0.0036767 0.0173063 1.0956316 1.3789028 39.14517 0.0029567 0.5886062 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00145} 
19968 26.54688 0.0 0.0 10.65 0.0014342 0.0007544 0.0230285 0.0117968 -0.0038399 0.0161308 1.0875816 1.3771717 38.9925999 0.002774 0.5910751 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0014} 
20096 26.65625 0.0 0.0 10.11 0.0014188 0.000781 0.02346 0.0149048 -0.0030043 0.0186071 1.0844627 1.3756857 39.8673656 0.0028277 0.5991481 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00136} 
20224 26.72656 0.0 0.0 9.52 0.0012608 0.0006322 0.0228189 0.0142446 -0.0032748 0.0159462 1.0864137 1.3776231 41.4184023 0.0026615 0.5720013 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00134} 
20352 26.74219 0.0 0.0 9.03 0.0012798 0.0006954 0.0208149 0.006198 -0.0041581 0.011343 1.0817788 1.3882767 40.5497745 0.0026073 0.6028525 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00135} 
20480 26.79688 0.0 0.0 9.29 0.0013305 0.0007455 0.0217043 0.0109518 -0.004125 0.0135031 1.0802601 1.3878044 43.6041128 0.0025514 0.5604176 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00134} 
20608 26.89844 0.0 0.0 9.6 0.0012806 0.0008403 0.0218089 0.0128291 -0.0038405 0.0162274 1.0730246 1.3845749 40.3230402 0.0026347 0.6074902 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00135} 
20736 26.96094 0.0 0.0 11.85 0.0014107 0.0008313 0.0214878 0.0114 -0.0040348 0.0135652 1.0750865 1.3859097 41.2109582 0.0024523 0.5953496 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00133} 
20864 27.02344 0.0 0.0 11.67 0.0011809 0.0007862 0.0211288 0.0122117 -0.0040945 0.0133191 1.0729435 1.3880996 42.7739585 0.0024134 0.5801893 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00133} 
20992 27.05469 0.0 0.0 10.3 0.0012005 0.0006994 0.0203991 0.0085378 -0.0045447 0.0108249 1.0773669 1.3922333 44.8016168 0.0023974 0.5635892 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00132} 
21120 27.09375 0.0 0.0 10.24 0.0011424 0.0006477 0.0200777 0.0078198 -0.0053236 0.0108024 1.0765056 1.3938918 45.7275204 0.0024153 0.5421502 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00132} 
21248 27.16406 0.0 0.0 11.51 0.0012109 0.0007985 0.0213579 0.0100797 -0.0041564 0.0132664 1.0631872 1.3912074 45.9118753 0.0021676 0.5448461 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00134} 
21376 27.22656 0.0 0.0 10.88 0.0010454 0.0006998 0.0214426 0.0097731 -0.0029744 0.0122452 1.0628833 1.3909642 45.1237638 0.0022258 0.5625918 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00129} 
21504 27.26562 0.0 0.0 11.62 0.0009495 0.0005382 0.021379 0.0107347 -0.0034521 0.0107042 1.0554429 1.3924424 46.2412853 0.0019687 0.5587977 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00129} 
21632 27.30469 0.0 0.0 10.32 0.000973 0.0006127 0.0207695 0.0089334 -0.0035145 0.0112411 1.0612402 1.3917366 47.3280155 0.0020059 0.5411116 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00127} 
21760 27.35938 0.0 0.0 8.53 0.001051 0.0006936 0.0210267 0.011386 -0.0033225 0.0115771 1.0578778 1.3934036 47.7684587 0.0019605 0.5397253 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00125} 
21888 27.36719 0.0 0.0 9.49 0.0009941 0.000582 0.019981 0.0064571 -0.0042135 0.0090991 1.0575211 1.3997724 48.4771186 0.0019081 0.528961 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00125} 
22016 27.375 0.0 0.0 8.33 0.0009046 0.0004664 0.0194791 0.0050748 -0.0035376 0.0087744 1.0608868 1.3982187 49.6365371 0.0017648 0.5119098 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00125} 
22144 27.38281 0.0 0.0 9.28 0.0008756 0.0004888 0.0192536 0.0057835 -0.0041929 0.0087404 1.0617381 1.404556 50.0863432 0.0020444 0.5061332 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00126} 
22272 27.39062 0.0 0.0 10.76 0.000997 0.0006699 0.0196566 0.0052229 -0.0057673 0.0084374 1.053266 1.3970765 49.5021472 0.0016619 0.5163232 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00125} 
22400 27.42188 0.0 0.0 10.22 0.0008244 0.0004988 0.0201789 0.0068931 -0.0038475 0.0095192 1.0519121 1.3975815 49.861047 0.0015479 0.5152931 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00124} 
22528 27.46094 0.0 0.0 10.8 0.000816 0.0006574 0.0200949 0.0095618 -0.0036391 0.0103417 1.049348 1.3938034 49.0159479 0.0015411 0.523768 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00124} 
22656 27.47656 0.0 0.0 11.85 0.0007192 0.0004258 0.0202836 0.0075272 -0.0035148 0.0094212 1.047401 1.399179 49.4168642 0.0014751 0.5293119 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00123} 
22784 27.5 0.0 0.0 9.68 0.0007347 0.0004194 0.0196958 0.0070794 -0.0036276 0.0091249 1.0419505 1.3985619 49.074859 0.0015333 0.5373433 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00122} 
22912 27.50781 0.0 0.0 10.31 0.000782 0.0005417 0.0192179 0.0037289 -0.0048555 0.0080252 1.048159 1.4033767 49.9418338 0.0016549 0.5352724 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00122} 
23040 27.53906 0.0 0.0 11.18 0.0008409 0.0005106 0.0196164 0.0071999 -0.0045463 0.0090506 1.05447 1.4080549 49.4444326 0.0015577 0.5347622 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00121} 
23168 27.58594 0.0 0.0 10.4 0.0007547 0.0005387 0.0200488 0.0097714 -0.003936 0.0091021 1.0500496 1.4099525 49.7067608 0.001588 0.5328729 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00119} 
23296 27.60938 0.0 0.0 10.83 0.0007798 0.0005665 0.0200402 0.0076957 -0.0044096 0.0087503 1.0411259 1.4029906 49.4311579 0.0014603 0.5497538 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00119} 
23424 27.625 0.0 0.0 9.56 0.0007019 0.0004879 0.0195591 0.0052669 -0.0043894 0.0085207 1.0357483 1.3992784 50.951931 0.0014573 0.5161197 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00119} 
23552 27.67188 0.0 0.0 10.14 0.0007946 0.0005315 0.0201558 0.0098495 -0.0034583 0.010085 1.0336372 1.4028487 50.4990493 0.0015004 0.531344 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00119} 
23680 27.6875 0.0 0.0 11.21 0.0007763 0.0005245 0.020115 0.0063877 -0.0034763 0.0078078 1.0345678 1.3996425 50.3701963 0.0015014 0.5467086 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00118} 
23808 27.71875 0.0 0.0 9.7 0.0008572 0.00061 0.0210468 0.0089053 -0.0037673 0.0089704 1.0356751 1.4020784 51.475662 0.0015743 0.519699 {} {'explored_rooms_count': 49, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0012} 
