0 0.0 0.0 0.0 0.38 0.0176548 0.0 7.65e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
553472 530.97656 0.0 0.0 3.93 0.0078039 0.003822 0.0032425 0.0078186 -0.0077805 0.0029283 0.6758019 1.1580258 14.2888755 0.0137015 0.8926705 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00877} 
553600 531.0625 0.0 0.0 5.08 0.0077364 0.0037376 0.003479 0.008791 -0.0079919 0.0030273 0.6726448 1.1584344 14.4437174 0.0129385 0.8937363 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00899} 
553728 531.125 0.0 0.0 4.65 0.007568 0.003851 0.0033627 0.0081383 -0.0089906 0.002772 0.6742341 1.1429481 13.9396988 0.0130193 0.8931651 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00871} 
553856 531.20312 0.0 0.0 4.11 0.0072354 0.0035535 0.0033297 0.0078681 -0.0073858 0.0029772 0.6755079 1.1480198 13.9513399 0.0134184 0.896986 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00869} 
553984 531.30469 0.0 0.0 4.33 0.0071268 0.0034997 0.0035709 0.0088068 -0.0081829 0.0030689 0.6759169 1.1386287 14.2174605 0.0138925 0.8945989 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00855} 
554112 531.35938 0.0 0.0 4.53 0.0081111 0.0048202 0.0035279 0.0084843 -0.0080421 0.0029494 0.6737683 1.1460608 14.7368643 0.0141416 0.8832295 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00844} 
554240 531.46875 0.0 0.0 4.8 0.0078808 0.00402 0.0044946 0.0113717 -0.0094098 0.0035612 0.6732498 1.139815 15.4429891 0.0139478 0.87825 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 54, 'episodic_explored_area': 0.00854} 
554368 531.57812 0.0 0.0 4.85 0.0075614 0.0039646 0.0044108 0.01046 -0.009171 0.0036285 0.6713739 1.1413412 14.9016094 0.0127319 0.8854566 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00822} 
554496 531.66406 0.0 0.0 4.08 0.0072841 0.0035734 0.0040352 0.0097793 -0.0085061 0.003269 0.6738699 1.1409697 14.5203885 0.0140407 0.8941738 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00816} 
554624 531.75 0.0 0.0 4.62 0.007644 0.0040606 0.0042061 0.0088622 -0.0083976 0.0034113 0.6747853 1.1369748 14.5348501 0.0131909 0.8886209 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00806} 
554752 531.84375 0.0 0.0 5.11 0.0069614 0.003494 0.0041891 0.0086158 -0.0057629 0.0031464 0.6725381 1.1446409 15.0024021 0.0127312 0.8848499 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00808} 
554880 531.88281 0.0 0.0 5.29 0.0073234 0.0043762 0.0036788 0.0050257 -0.0082039 0.0028922 0.6722957 1.1433099 14.7503875 0.0133668 0.8834901 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00818} 
555008 531.94531 0.0 0.0 4.85 0.0078013 0.0042304 0.0037951 0.0059824 -0.007801 0.0029939 0.671351 1.1432675 15.1964758 0.0138402 0.8798919 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00837} 
555136 532.00781 0.0 0.0 4.93 0.0082516 0.0055114 0.0040909 0.0087327 -0.0080161 0.0034007 0.6739235 1.1560511 15.5741843 0.0144371 0.8761277 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00844} 
555264 532.10938 0.0 0.0 5.04 0.0079866 0.0043521 0.0039875 0.0075905 -0.0092776 0.0036153 0.6749116 1.1566842 14.8250388 0.0137439 0.8875682 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00814} 
555392 532.16406 0.0 0.0 5.34 0.0077477 0.0039433 0.0038464 0.0073985 -0.0078177 0.0030889 0.6740701 1.1548438 15.7364523 0.0135558 0.8794529 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00802} 
555520 532.23438 0.0 0.0 4.73 0.0079394 0.0040459 0.0040507 0.0088516 -0.0076534 0.0031758 0.6744261 1.1546643 17.2117416 0.0140752 0.867904 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00789} 
555648 532.28125 0.0 0.0 4.72 0.0076551 0.0039321 0.0034625 0.0052292 -0.0084667 0.0028495 0.6734718 1.1436315 17.5378706 0.0137664 0.861253 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00794} 
555776 532.30469 0.0 0.0 5.51 0.008375 0.0040008 0.0031476 0.004931 -0.0087393 0.0025402 0.675945 1.1512368 17.4350162 0.0157599 0.8594231 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00787} 
555904 532.35156 0.0 0.0 5.05 0.0088194 0.0042024 0.0037884 0.0070285 -0.0077165 0.0033431 0.6767066 1.1600631 19.1976639 0.0156015 0.8441449 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00811} 
556032 532.44531 0.0 0.0 4.76 0.0085944 0.0047907 0.0043412 0.0096414 -0.007881 0.0039794 0.67401 1.1550673 18.4699197 0.0143805 0.8518439 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00841} 
556160 532.5625 0.0 0.0 3.95 0.0080168 0.0044028 0.0044284 0.0094196 -0.009351 0.0043475 0.6742124 1.1382456 17.0900378 0.0135787 0.8660469 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00849} 
556288 532.66406 0.0 0.0 4.71 0.007538 0.0045673 0.0042879 0.0093545 -0.0083877 0.0042313 0.6720863 1.1347029 15.4168479 0.0129578 0.8842169 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00874} 
556416 532.75781 0.0 0.0 5.53 0.0071651 0.0044197 0.0041976 0.0079193 -0.0075126 0.0040562 0.6748791 1.1386923 14.7159604 0.0127917 0.8902575 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00891} 
556544 532.85156 0.0 0.0 5.07 0.0067813 0.0038198 0.0047145 0.0100918 -0.0076814 0.0039521 0.6746984 1.140751 14.3784096 0.0130018 0.8959171 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00881} 
556672 532.96094 0.0 0.0 5.68 0.0074674 0.0041206 0.0047609 0.0090577 -0.0079357 0.0039 0.6738943 1.1299091 14.3843817 0.0129082 0.8914303 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00886} 
556800 533.04688 0.0 0.0 4.78 0.0076876 0.0045163 0.0048501 0.0097772 -0.0070436 0.0036254 0.6712852 1.13517 13.5121614 0.0137954 0.9011493 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00884} 
556928 533.17969 0.0 0.0 3.8 0.007777 0.0044932 0.0051771 0.0096221 -0.0073659 0.0041734 0.673755 1.1243271 12.8689802 0.0128155 0.9065935 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0087} 
557056 533.26562 0.0 0.0 5.33 0.0068873 0.003784 0.0043484 0.006227 -0.008006 0.0036847 0.6736449 1.1261195 12.4957612 0.0122591 0.9099667 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00869} 
557184 533.32812 0.0 0.0 4.8 0.007055 0.0038137 0.0043002 0.0072189 -0.008416 0.0030788 0.6718257 1.1228094 12.6968461 0.0132617 0.9035493 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00886} 
557312 533.40625 0.0 0.0 4.22 0.0073935 0.0037537 0.0043243 0.007831 -0.0069576 0.0036127 0.6729951 1.1261088 14.1279932 0.0133084 0.8953251 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00873} 
557440 533.47656 0.0 0.0 5.23 0.0074465 0.0038956 0.004373 0.0081452 -0.00753 0.0032961 0.6714323 1.1351633 13.8354309 0.0134305 0.8967742 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00841} 
557568 533.58594 0.0 0.0 4.96 0.0070173 0.0037088 0.0042969 0.0083684 -0.007527 0.0035164 0.6734559 1.1418156 13.2058431 0.0128052 0.8991743 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00818} 
557696 533.67969 0.0 0.0 5.34 0.0070146 0.0039884 0.0043121 0.0081917 -0.0075383 0.0036155 0.6720137 1.1326683 13.3765962 0.012556 0.9020402 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00802} 
557824 533.71875 0.0 0.0 4.87 0.0070252 0.0036325 0.0037149 0.006113 -0.0063838 0.0028462 0.6732362 1.1374172 13.6985854 0.0129661 0.8935238 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00808} 
557952 533.8125 0.0 0.0 4.88 0.0072847 0.0039179 0.0042241 0.0093714 -0.0082827 0.0032682 0.6756423 1.1456793 14.09058 0.0134701 0.8892084 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00805} 
558080 533.90625 0.0 0.0 4.9 0.0075621 0.003812 0.0042313 0.0079727 -0.0090831 0.0031319 0.6735291 1.1362765 14.8634061 0.0134784 0.8835329 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0078} 
558208 533.99219 0.0 0.0 4.88 0.0074516 0.0037605 0.0040607 0.0063466 -0.0082787 0.003278 0.6709701 1.1273558 15.9262207 0.013142 0.8720336 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00761} 
558336 534.04688 0.0 0.0 4.9 0.0077604 0.0050427 0.0039524 0.0071845 -0.0070846 0.0033171 0.6699288 1.1417216 15.761819 0.013057 0.8780275 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00756} 
558464 534.10938 0.0 0.0 5.3 0.007149 0.0036979 0.0037907 0.0062238 -0.0057281 0.00317 0.6750301 1.1411692 15.9328288 0.0130379 0.8760175 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00758} 
558592 534.1875 0.0 0.0 5.19 0.0073001 0.0037677 0.0039955 0.00736 -0.0061348 0.0033123 0.6709438 1.1327398 15.6389004 0.0126306 0.8764887 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00747} 
558720 534.22656 0.0 0.0 4.21 0.0069363 0.0035104 0.0034595 0.0054301 -0.0072733 0.0025963 0.6700671 1.1405706 14.9466946 0.0131542 0.8921324 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 61, 'episodic_explored_area': 0.00748} 
558848 534.27344 0.0 0.0 5.05 0.0074884 0.0036753 0.0036527 0.0055529 -0.0059236 0.0027546 0.6761595 1.1556558 15.6169295 0.0137739 0.8836946 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 61, 'episodic_explored_area': 0.00767} 
558976 534.33594 0.0 0.0 5.3 0.0078837 0.00383 0.0037208 0.0063145 -0.0065765 0.0029639 0.6743386 1.1569127 16.959769 0.0145641 0.8712671 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 61, 'episodic_explored_area': 0.00774} 
559104 534.39062 0.0 0.0 5.06 0.0076957 0.0037369 0.0036268 0.0056234 -0.0069871 0.0030263 0.6744448 1.1478168 16.8237631 0.0136412 0.8714492 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00778} 
559232 534.46094 0.0 0.0 3.66 0.0076903 0.0037496 0.0040666 0.007445 -0.0055991 0.0030913 0.6722107 1.1444223 18.3696469 0.0132281 0.8630092 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00791} 
559360 534.48438 0.0 0.0 4.89 0.0074294 0.0034717 0.003531 0.0049992 -0.006594 0.0025238 0.6762378 1.141537 18.2855615 0.0132511 0.8537183 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00808} 
559488 534.5625 0.0 0.0 4.68 0.0075152 0.0037269 0.0036704 0.0064337 -0.0065606 0.0031687 0.6754291 1.1396245 18.3038725 0.0136379 0.85798 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00789} 
559616 534.60156 0.0 0.0 4.22 0.0077614 0.0036472 0.0036702 0.0065856 -0.0063437 0.0029692 0.6706813 1.1448611 18.278692 0.0138662 0.8612164 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00799} 
559744 534.64844 0.0 0.0 4.55 0.0076364 0.003756 0.003759 0.0061471 -0.0067225 0.0030576 0.6675643 1.1446777 19.0432405 0.0134972 0.8501812 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00805} 
559872 534.70312 0.0 0.0 4.99 0.0074758 0.003501 0.0038823 0.0079203 -0.0062419 0.0031158 0.6726768 1.1450889 20.9091758 0.0145526 0.8312922 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00818} 
560000 534.78125 0.0 0.0 3.69 0.0078272 0.0037328 0.0042324 0.0085426 -0.0059237 0.0034241 0.6686507 1.1341221 19.3186314 0.013721 0.8513278 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00845} 
560128 534.8125 0.0 0.0 3.76 0.00773 0.003518 0.0035664 0.0051569 -0.0073672 0.0026938 0.6692304 1.1348791 20.1100243 0.0127078 0.8428413 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00848} 
560256 534.84375 0.0 0.0 4.53 0.0076386 0.0038927 0.0034701 0.0048361 -0.0074256 0.0027843 0.6699201 1.1380996 21.0893451 0.0142024 0.8413312 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00856} 
560384 534.92969 0.0 0.0 4.25 0.007828 0.0037774 0.0042149 0.0091224 -0.0069104 0.0036264 0.6704624 1.1363189 20.886607 0.0137403 0.8422166 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00873} 
560512 534.99219 0.0 0.0 4.28 0.00769 0.0036851 0.0040315 0.0078235 -0.0060727 0.0032485 0.6749983 1.1431997 20.3816931 0.0131464 0.8435314 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00878} 
560640 535.08594 0.0 0.0 4.95 0.007331 0.0038047 0.0045259 0.008473 -0.006443 0.0034234 0.6726492 1.1353925 20.149789 0.0126878 0.8520802 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00909} 
560768 535.125 0.0 0.0 4.33 0.006794 0.0031994 0.0035012 0.0053418 -0.008608 0.0025727 0.6763774 1.1390676 20.6926316 0.0121514 0.8423406 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.009} 
560896 535.1875 0.0 0.0 4.08 0.0068761 0.0034563 0.0036966 0.005585 -0.0068582 0.0030021 0.6716115 1.1379198 19.7812554 0.0128765 0.8521731 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00934} 
561024 535.28125 0.0 0.0 4.39 0.0073272 0.0037283 0.0047054 0.0099004 -0.0064167 0.0033874 0.6732088 1.1387855 17.6334662 0.0139006 0.8741506 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00931} 
561152 535.35156 0.0 0.0 4.93 0.0073173 0.0036692 0.0045337 0.0074215 -0.0067591 0.0031471 0.6720327 1.1346639 17.4535809 0.0129641 0.8731256 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00913} 
561280 535.41406 0.0 0.0 5.02 0.0067801 0.0033199 0.0045095 0.0088955 -0.0072604 0.0029518 0.6689206 1.1357714 17.9693079 0.0127166 0.8728861 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00921} 
561408 535.5 0.0 0.0 4.71 0.0067258 0.0033489 0.0047779 0.0078316 -0.0060415 0.0031965 0.6739585 1.1329422 18.3685817 0.0126893 0.8686042 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00924} 
561536 535.58594 0.0 0.0 5.06 0.0072896 0.0035952 0.0049277 0.0090327 -0.0063217 0.0033527 0.6759343 1.1267897 19.2897712 0.0126607 0.8624908 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00913} 
561664 535.69531 0.0 0.0 3.96 0.0068771 0.0036532 0.0047636 0.0088918 -0.0070787 0.0035393 0.6709813 1.1253997 17.7034068 0.0130291 0.8700582 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 31, 'episodic_explored_area': 0.00877} 
561792 535.77344 0.0 0.0 5.28 0.0069607 0.0035458 0.0046303 0.0065486 -0.0069777 0.0031142 0.6710583 1.1499462 17.0259821 0.0123707 0.8783224 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 56, 'episodic_explored_area': 0.00864} 
561920 535.82031 0.0 0.0 4.7 0.0069944 0.0034189 0.0043124 0.005858 -0.0069311 0.002615 0.6690117 1.1361305 16.6376502 0.012433 0.8878435 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 56, 'episodic_explored_area': 0.00883} 
562048 535.88281 0.0 0.0 5.03 0.0069063 0.0034525 0.0045162 0.0068567 -0.0073728 0.0028826 0.6704466 1.1317463 17.0070375 0.0129967 0.8791958 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 11, 'episodic_explored_area': 0.00864} 
562176 535.97656 0.0 0.0 5.48 0.0072291 0.0038942 0.0052715 0.0095905 -0.0076763 0.0035219 0.6687123 1.1257673 17.6128133 0.013355 0.8680976 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00843} 
562304 536.01562 0.0 0.0 5.7 0.0071382 0.0037525 0.0044357 0.0054366 -0.0056695 0.002855 0.6715446 1.1273925 18.0569221 0.0123842 0.8661287 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00844} 
562432 536.03906 0.0 0.0 5.05 0.0070136 0.0033721 0.0038669 0.003959 -0.0066317 0.002504 0.6709787 1.1337374 18.8306749 0.0130305 0.8676217 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0085} 
562560 536.10938 0.0 0.0 5.02 0.0071076 0.0036183 0.0044781 0.0073019 -0.0068381 0.0029745 0.6700682 1.1351339 21.5644272 0.0131186 0.8436023 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00886} 
562688 536.17969 0.0 0.0 4.84 0.0074541 0.0041162 0.0044063 0.0076524 -0.0079257 0.0032116 0.6728201 1.1264779 20.3691589 0.0129794 0.8460408 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.0091} 
562816 536.25 0.0 0.0 5.23 0.0073598 0.0038739 0.0042095 0.0073836 -0.0060594 0.0032248 0.6677359 1.1290301 20.2931498 0.0129368 0.8474092 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00896} 
562944 536.38281 0.0 0.0 4.75 0.0072181 0.0039148 0.004966 0.0108566 -0.0072539 0.0038732 0.6727923 1.1290276 19.9939998 0.0124594 0.8470786 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00947} 
563072 536.41406 0.0 0.0 4.63 0.0068117 0.0035153 0.0036054 0.0040867 -0.0070062 0.0030427 0.6726206 1.1385293 18.5359266 0.0113882 0.8724568 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00931} 
563200 536.5 0.0 0.0 4.44 0.0063196 0.003287 0.0040467 0.0079364 -0.0073944 0.003265 0.6699857 1.1295547 18.9003374 0.0113468 0.8647839 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00905} 
563328 536.5625 0.0 0.0 5.29 0.0065286 0.003542 0.0036205 0.0066664 -0.0053003 0.0029525 0.6736083 1.13202 20.1404987 0.0115618 0.8482708 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00906} 
563456 536.66406 0.0 0.0 4.28 0.0064566 0.0034942 0.0043118 0.0086636 -0.0068526 0.0032541 0.6692272 1.1490426 18.9726343 0.0110102 0.8671927 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00885} 
563584 536.77344 0.0 0.0 4.74 0.0061777 0.0033508 0.00402 0.0088009 -0.0065608 0.003286 0.6687219 1.1423275 17.2292747 0.0112262 0.8788725 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 45, 'episodic_explored_area': 0.00934} 
563712 536.83594 0.0 0.0 4.68 0.0064349 0.0035801 0.003402 0.0049454 -0.0075356 0.0024793 0.6717673 1.1353752 17.2772399 0.0117691 0.8760765 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 45, 'episodic_explored_area': 0.0093} 
563840 536.92188 0.0 0.0 4.18 0.006702 0.0034582 0.0040526 0.0090758 -0.0072187 0.0029102 0.6731637 1.1414302 17.5772331 0.0118913 0.875702 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 45, 'episodic_explored_area': 0.00945} 
563968 537.05469 0.0 0.0 4.95 0.0066994 0.0036029 0.0047617 0.0118962 -0.0078968 0.0033423 0.673121 1.1321825 16.9435341 0.0113481 0.8792703 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 45, 'episodic_explored_area': 0.00955} 
564096 537.16406 0.0 0.0 4.64 0.0062039 0.0033579 0.0041585 0.0100716 -0.0068242 0.0029751 0.6761801 1.1408572 14.6472983 0.0102253 0.9050723 {} {'explored_rooms_count': 254, 'episodic_explored_rooms_count': 45, 'episodic_explored_area': 0.00945} 
