0 0.0 0.0 0.0 0.36 0.0216752 0.0 0.0010897 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
12800 7.95312 0.0 0.0 5.82 0.0013282 0.0003174 0.0112522 0.0087309 -0.0024817 0.0043445 1.2231206 1.3484791 0.6574804 0.0026047 0.6017578 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00091} 
12928 7.97656 0.0 0.0 5.72 0.0013343 0.0003764 0.0113232 0.0087233 -0.0024093 0.0050054 1.2200853 1.3504215 0.6671806 0.0026411 0.5864853 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00091} 
13056 8.08594 0.0 0.0 5.67 0.0014487 0.0007112 0.0112125 0.0087887 -0.0042353 0.0076717 1.2189047 1.3447873 0.6477152 0.0028703 0.6079619 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00087} 
13184 8.14844 0.0 0.0 5.75 0.0014056 0.0006279 0.0109618 0.0085729 -0.0031403 0.0061258 1.2137577 1.3437944 0.6283858 0.0029007 0.632845 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00085} 
13312 8.17969 0.0 0.0 5.79 0.0013427 0.0004243 0.0108918 0.0084944 -0.0024922 0.0054404 1.2117717 1.3449635 0.6418559 0.0027601 0.6197526 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00084} 
13440 8.19531 0.0 0.0 5.72 0.0013391 0.0003146 0.0111004 0.0087055 -0.0044637 0.0044537 1.213314 1.3408944 0.6515812 0.0027194 0.6075685 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00083} 
13568 8.19531 0.0 0.0 5.89 0.0013386 0.0003118 0.0113811 0.0088691 -0.0045045 0.004781 1.2111537 1.3472444 0.6606241 0.0027255 0.5970139 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00083} 
13696 8.21875 0.0 0.0 6.02 0.001406 0.0003955 0.0111945 0.0085849 -0.0048188 0.004739 1.2054443 1.34596 0.6581943 0.0027883 0.6019257 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00083} 
13824 8.30469 0.0 0.0 6.05 0.0014758 0.0005232 0.011172 0.0086396 -0.004975 0.0071735 1.2123513 1.3455593 0.64881 0.0028936 0.6088373 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00083} 
13952 8.35156 0.0 0.0 6.03 0.001386 0.0004527 0.010926 0.0084565 -0.0031702 0.0056048 1.2124907 1.3507514 0.6503158 0.0028544 0.6038268 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14080 8.38281 0.0 0.0 6.15 0.001394 0.0004989 0.0109259 0.0084921 -0.0035102 0.0047274 1.2079483 1.3481911 0.6482527 0.0028201 0.6075182 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14208 8.40625 0.0 0.0 6.14 0.0014032 0.0004391 0.011227 0.0087279 -0.0033268 0.0051996 1.2141428 1.3458636 0.6491306 0.0028321 0.6081471 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14336 8.4375 0.0 0.0 6.2 0.0014499 0.0004643 0.0113701 0.0088358 -0.0036416 0.0052964 1.2107135 1.3435565 0.6463616 0.0029037 0.6126595 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14464 8.44531 0.0 0.0 6.25 0.0014325 0.0003448 0.0112595 0.0087303 -0.0037058 0.0043409 1.2071067 1.3506719 0.6497559 0.0028202 0.6109176 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14592 8.48438 0.0 0.0 6.39 0.0014599 0.0005297 0.0111165 0.0086165 -0.0034921 0.0054872 1.2091345 1.34553 0.6549355 0.0028813 0.6020844 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14720 8.48438 0.0 0.0 6.19 0.0014448 0.000374 0.0111513 0.0085948 -0.0036348 0.0043747 1.2108816 1.3480068 0.6561165 0.0029153 0.6036102 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14848 8.5 0.0 0.0 6.1 0.0014457 0.000429 0.0111946 0.0086915 -0.00333 0.0047405 1.2089631 1.346218 0.6588497 0.0029167 0.5969033 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
14976 8.51562 0.0 0.0 6.01 0.0014739 0.0003769 0.011552 0.0087304 -0.003164 0.0050716 1.2107132 1.35171 0.661338 0.0029455 0.5947725 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
15104 8.51562 0.0 0.0 5.83 0.0014799 0.0003297 0.0112695 0.0085985 -0.0043116 0.0044585 1.2098093 1.3485812 0.6645523 0.0029034 0.590208 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
15232 8.51562 0.0 0.0 5.9 0.0014774 0.0003221 0.0114763 0.0087506 -0.0042031 0.0044401 1.214266 1.3502817 0.6698697 0.0029172 0.5826463 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
15360 8.53125 0.0 0.0 5.76 0.0015166 0.0003681 0.0116513 0.0088113 -0.0034788 0.0047392 1.2111535 1.3485159 0.6723484 0.0029453 0.5749085 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
15488 8.53125 0.0 0.0 5.69 0.0014358 0.0003184 0.0114143 0.0085169 -0.0049031 0.0044205 1.2118809 1.3488373 0.673955 0.002915 0.5735717 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00082} 
15616 8.5625 0.0 0.0 5.54 0.001481 0.0004053 0.0115917 0.0086308 -0.0044305 0.0055344 1.2085245 1.3487815 0.6709908 0.0029767 0.5761804 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
15744 8.5625 0.0 0.0 5.58 0.0014497 0.0003293 0.0115156 0.0084809 -0.0028491 0.0046322 1.2063524 1.3518306 0.6736447 0.0029159 0.5724581 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
15872 8.5625 0.0 0.0 5.66 0.001471 0.000317 0.0114607 0.0084147 -0.0027479 0.0045214 1.2054241 1.3522691 0.678 0.0030411 0.5664781 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16000 8.57031 0.0 0.0 5.64 0.0015095 0.0003955 0.0110115 0.0081506 -0.0041432 0.0048777 1.2091198 1.3546563 0.6732364 0.0030734 0.5748896 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16128 8.58594 0.0 0.0 5.76 0.0015252 0.0003722 0.0115137 0.0084916 -0.0056467 0.0047058 1.2086207 1.3471354 0.6714886 0.0030254 0.5789066 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16256 8.60156 0.0 0.0 5.89 0.0015855 0.00044 0.0119027 0.0088642 -0.0039675 0.0047969 1.2063563 1.3492219 0.6735553 0.0030696 0.5727653 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16384 8.60156 0.0 0.0 6.01 0.0015188 0.0003397 0.011621 0.0085762 -0.0040396 0.0046045 1.2077092 1.3509007 0.6743749 0.0030354 0.5724692 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16512 8.60938 0.0 0.0 6.0 0.0015187 0.0003773 0.0116632 0.0087566 -0.0035324 0.0049067 1.2110359 1.3516373 0.6762503 0.0029666 0.5683841 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
16640 8.61719 0.0 0.0 6.1 0.0015024 0.0003346 0.0112589 0.0084176 -0.0038309 0.0045957 1.206718 1.3516378 0.6728274 0.0030305 0.5763045 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
16768 8.61719 0.0 0.0 6.03 0.0014879 0.000301 0.0112494 0.0082994 -0.0036684 0.0046057 1.2110268 1.3486913 0.6765412 0.0029882 0.5690426 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
16896 8.64062 0.0 0.0 6.43 0.0015013 0.0004326 0.0114911 0.0086205 -0.003382 0.0053231 1.2116663 1.3483216 0.6738822 0.0030408 0.5740425 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00081} 
17024 8.65625 0.0 0.0 6.23 0.0014963 0.0003795 0.0112448 0.0084175 -0.0036027 0.0045529 1.2107765 1.3470467 0.6750394 0.0030553 0.571628 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17152 8.65625 0.0 0.0 6.31 0.001512 0.0003297 0.0112253 0.0084407 -0.0039587 0.0043618 1.2096687 1.3445398 0.6768601 0.0030188 0.5674078 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17280 8.65625 0.0 0.0 6.13 0.0015096 0.0003278 0.0117633 0.0090237 -0.0036051 0.004034 1.20667 1.3536162 0.6768929 0.0030099 0.5699312 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17408 8.65625 0.0 0.0 6.05 0.0015036 0.0003423 0.0114307 0.0086016 -0.0042426 0.0047049 1.2102221 1.3481232 0.6785153 0.0030198 0.5663991 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17536 8.65625 0.0 0.0 6.12 0.0015067 0.0003066 0.011295 0.008539 -0.003516 0.0038697 1.2094523 1.3524464 0.6792579 0.003019 0.5650435 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17664 8.65625 0.0 0.0 5.92 0.0014718 0.0002892 0.0109747 0.0083154 -0.0036347 0.0039203 1.209873 1.3496168 0.6767406 0.0029692 0.5691462 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17792 8.65625 0.0 0.0 5.84 0.0014676 0.0002879 0.0114104 0.0086185 -0.0042352 0.0046753 1.2096316 1.3470561 0.6789861 0.0029658 0.5662969 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
17920 8.65625 0.0 0.0 5.82 0.0014506 0.0002949 0.0112168 0.0085438 -0.0036893 0.0044568 1.207886 1.3478014 0.6789216 0.0029299 0.5645035 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18048 8.65625 0.0 0.0 5.81 0.0014417 0.000313 0.0113503 0.0085943 -0.0053689 0.0044098 1.2105363 1.3495064 0.6780535 0.0029485 0.566772 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18176 8.65625 0.0 0.0 5.8 0.0015062 0.0003296 0.0112715 0.0085953 -0.0031428 0.0039828 1.2059154 1.3477651 0.6789849 0.0029821 0.5661065 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18304 8.65625 0.0 0.0 5.75 0.0015081 0.0003169 0.0116233 0.0088198 -0.0033704 0.004442 1.2114114 1.3526353 0.6791525 0.0029728 0.5653778 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18432 8.65625 0.0 0.0 5.78 0.0014633 0.0003127 0.011241 0.0085569 -0.003619 0.0042609 1.2070982 1.3500569 0.6810769 0.0029714 0.5582108 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18560 8.65625 0.0 0.0 5.72 0.0014809 0.0002977 0.0112446 0.0085936 -0.0037633 0.004372 1.1960856 1.3470613 0.6805124 0.0029876 0.5602962 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.0008} 
18688 8.67188 0.0 0.0 5.88 0.0015073 0.0004018 0.011323 0.0086904 -0.0027704 0.0046252 1.1983211 1.3471578 0.6807548 0.0030353 0.5601346 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 3, 'episodic_explored_area': 0.00079} 
18816 8.70312 0.0 0.0 5.73 0.0015425 0.0005039 0.0115415 0.0088123 -0.0031383 0.0053823 1.1943353 1.3513696 0.6761672 0.0030342 0.5666848 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
18944 8.72656 0.0 0.0 5.76 0.001492 0.0004555 0.0114249 0.0086799 -0.0026662 0.0049257 1.2013544 1.3495751 0.672698 0.0029676 0.5747081 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
19072 8.73438 0.0 0.0 5.55 0.0014629 0.0003539 0.0114113 0.008616 -0.0037872 0.0045661 1.2005879 1.352145 0.6702273 0.0030286 0.5803412 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
19200 8.74219 0.0 0.0 5.69 0.0014701 0.0003784 0.0111472 0.0083903 -0.0044371 0.0047336 1.1959972 1.3464502 0.6735643 0.0030379 0.5753806 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
19328 8.75781 0.0 0.0 5.71 0.0014931 0.0003828 0.011437 0.0086759 -0.0041974 0.0051809 1.1961401 1.3502633 0.6696049 0.0030318 0.5832958 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
19456 8.76562 0.0 0.0 5.68 0.0014901 0.000354 0.0113457 0.0085562 -0.0034084 0.0050188 1.1942728 1.3499589 0.6712667 0.0030885 0.5794156 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
19584 8.76562 0.0 0.0 5.76 0.001543 0.0003371 0.0113352 0.0086254 -0.0032162 0.004402 1.1962072 1.3540383 0.6721107 0.0030015 0.5795216 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
19712 8.76562 0.0 0.0 5.58 0.0014904 0.0003065 0.011281 0.00856 -0.0044475 0.004863 1.1976693 1.3474597 0.6739816 0.0030406 0.5749195 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
19840 8.77344 0.0 0.0 5.69 0.0015525 0.0003898 0.0112928 0.0085493 -0.0029923 0.0049393 1.1950634 1.3501369 0.6732679 0.0030342 0.5761199 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
19968 8.78125 0.0 0.0 5.71 0.0015478 0.0003525 0.0117747 0.0090155 -0.0032519 0.005139 1.1959525 1.3463377 0.6732688 0.0030226 0.5755066 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
20096 8.78906 0.0 0.0 5.75 0.0015309 0.0004017 0.0115973 0.008788 -0.0040089 0.0048371 1.1960039 1.3491591 0.6716248 0.0030264 0.5785743 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
20224 8.78906 0.0 0.0 5.93 0.0014807 0.0003363 0.0115329 0.0087279 -0.003786 0.0041687 1.2018114 1.3513406 0.6727194 0.0030251 0.5763812 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
20352 8.82031 0.0 0.0 5.99 0.0015898 0.0004789 0.011664 0.0088456 -0.002928 0.0057015 1.1967463 1.3508394 0.6686099 0.0030972 0.5809048 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
20480 8.82031 0.0 0.0 5.99 0.0015307 0.0003359 0.0116685 0.00882 -0.0036561 0.004765 1.1949342 1.3518946 0.6704595 0.0030299 0.5813925 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
20608 8.82031 0.0 0.0 6.17 0.0014867 0.0003181 0.0115464 0.0087302 -0.0027259 0.0043964 1.2001334 1.3499582 0.6737067 0.0030342 0.5753231 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
20736 8.82812 0.0 0.0 6.31 0.0015283 0.0003471 0.0117541 0.0089837 -0.004139 0.0048338 1.1951222 1.3492943 0.6725058 0.0030757 0.577155 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
20864 8.82812 0.0 0.0 6.2 0.0015562 0.0003453 0.011781 0.0088988 -0.0034863 0.0043638 1.1894846 1.3512766 0.674426 0.0031129 0.5762719 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
20992 8.84375 0.0 0.0 6.18 0.0015783 0.0003971 0.0116467 0.0088735 -0.0035384 0.0055228 1.1948149 1.3526656 0.6723957 0.0031242 0.5773919 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
21120 8.84375 0.0 0.0 5.95 0.0015315 0.0003429 0.0117184 0.0088255 -0.0035981 0.0046517 1.1950729 1.3500528 0.6793256 0.0031131 0.5648762 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
21248 8.84375 0.0 0.0 5.9 0.0015656 0.0003339 0.0115356 0.0088294 -0.0033147 0.0046731 1.1925815 1.3468975 0.6793389 0.0030694 0.5642809 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0008} 
21376 8.86719 0.0 0.0 6.06 0.0015638 0.0004668 0.011665 0.008951 -0.0036718 0.0052948 1.1986921 1.3483219 0.6740052 0.0031558 0.5721265 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00079} 
21504 8.875 0.0 0.0 5.9 0.0015774 0.0004279 0.0116413 0.0088037 -0.0033075 0.0054081 1.1972712 1.3471537 0.6767976 0.0031438 0.5677897 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00078} 
21632 8.875 0.0 0.0 6.07 0.0015835 0.0003284 0.0117151 0.0089845 -0.0034965 0.0051166 1.2006123 1.3468114 0.6739708 0.0031595 0.5744175 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00078} 
21760 8.875 0.0 0.0 5.78 0.0015718 0.0003224 0.0114188 0.0087046 -0.0037697 0.0052196 1.1944698 1.3499233 0.6764423 0.0031279 0.5694752 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00078} 
21888 8.88281 0.0 0.0 5.99 0.0015588 0.0003548 0.0116075 0.0087889 -0.0026456 0.0052553 1.1959703 1.3509716 0.6746012 0.003128 0.5735882 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00077} 
22016 8.89062 0.0 0.0 5.9 0.0015568 0.0003467 0.011724 0.0090575 -0.0037403 0.0047433 1.1967681 1.3494598 0.6750679 0.0031868 0.5728602 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00077} 
22144 8.89844 0.0 0.0 5.8 0.0016302 0.0004596 0.0116768 0.0090993 -0.0029733 0.0050906 1.1970792 1.3468128 0.6797595 0.0031804 0.5619203 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00077} 
22272 8.89844 0.0 0.0 5.53 0.0015452 0.0003353 0.0115911 0.0088944 -0.0032723 0.0047223 1.1925763 1.3486621 0.6767326 0.0031612 0.5695931 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00077} 
22400 8.89844 0.0 0.0 5.56 0.001538 0.0003328 0.0117234 0.0090625 -0.0033705 0.0047506 1.188303 1.3481843 0.6763486 0.0030945 0.5701097 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00077} 
22528 8.91406 0.0 0.0 5.67 0.0015504 0.0004184 0.0116299 0.0090683 -0.0031584 0.0047177 1.1862092 1.3540851 0.6786196 0.0031103 0.562812 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00076} 
22656 8.91406 0.0 0.0 5.62 0.0015325 0.0003454 0.0114714 0.0089906 -0.0039987 0.004604 1.1830203 1.3481538 0.6774741 0.0031592 0.5670177 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00076} 
22784 8.91406 0.0 0.0 5.49 0.0015862 0.0003631 0.0114379 0.0090398 -0.0041506 0.0045102 1.1833742 1.3492992 0.6771643 0.0031264 0.5688111 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00076} 
22912 8.95312 0.0 0.0 5.57 0.0016195 0.0005973 0.0114551 0.0090932 -0.0031607 0.0052859 1.1800869 1.3465191 0.6732244 0.0032557 0.5721646 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00076} 
23040 8.95312 0.0 0.0 5.84 0.0015525 0.0003649 0.0113453 0.0088498 -0.0034969 0.0053191 1.1843753 1.3503769 0.6730995 0.0032169 0.5755185 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00076} 
23168 8.98438 0.0 0.0 5.51 0.0016231 0.0005142 0.0113674 0.0089206 -0.0026581 0.0062393 1.1847616 1.3478183 0.6742639 0.0032748 0.5723622 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00074} 
23296 8.99219 0.0 0.0 5.59 0.0016227 0.0004242 0.0114388 0.008966 -0.00288 0.0058638 1.1848895 1.3492762 0.6734319 0.0032777 0.5755754 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00074} 
23424 8.99219 0.0 0.0 5.83 0.0016162 0.000354 0.0111019 0.0087202 -0.0032897 0.005317 1.1762485 1.3515613 0.6742112 0.0031825 0.5748354 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00074} 
23552 8.99219 0.0 0.0 5.72 0.0015882 0.0003511 0.0111357 0.0087616 -0.0033744 0.005258 1.1709578 1.3480579 0.6725891 0.0031747 0.5777984 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00074} 
23680 9.0 0.0 0.0 5.98 0.0015666 0.0004084 0.011442 0.0090069 -0.0024571 0.0053727 1.1651108 1.3490926 0.6743337 0.0031983 0.5738231 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00073} 
23808 9.0 0.0 0.0 6.01 0.0015977 0.0003482 0.0114282 0.0089785 -0.0038047 0.0047559 1.1670693 1.3516326 0.671553 0.00328 0.581284 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00073} 
23936 9.00781 0.0 0.0 6.1 0.0016119 0.0003745 0.011588 0.0090172 -0.003294 0.0048463 1.1636801 1.3485407 0.6701848 0.0032475 0.5818984 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00073} 
24064 9.00781 0.0 0.0 6.07 0.0016352 0.0003412 0.0116905 0.0090555 -0.0032651 0.0046684 1.1604417 1.3553206 0.6744942 0.0031558 0.5742023 {} {'explored_rooms_count': 12, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00073} 
