0 0.0 0.0 0.0 0.39 0.0153794 0.0 7.6e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
506496 468.84375 0.0 0.0 6.1 0.0058516 0.0027849 0.0002292 0.0005829 -0.0071016 0.0013267 0.670266 1.0985319 14.5461217 0.0103579 0.909542 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00418} 
506624 468.89844 0.0 0.0 5.06 0.006104 0.003186 0.0001972 0.0003906 -0.0067597 0.0013871 0.671188 1.1046012 14.169923 0.0106384 0.9098144 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00416} 
506752 468.98438 0.0 0.0 4.91 0.0064631 0.0040269 0.0002068 0.0004554 -0.0055769 0.0014397 0.6730563 1.0994448 14.118794 0.0106666 0.920092 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00411} 
506880 469.08594 0.0 0.0 4.79 0.0061193 0.0028275 0.0002525 0.0006389 -0.0059902 0.0014274 0.6715114 1.0963923 15.1169729 0.0107431 0.9063914 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00397} 
507008 469.1875 0.0 0.0 5.35 0.0063244 0.0032801 0.0002357 0.000591 -0.0068403 0.0015541 0.6733028 1.1061664 14.9932486 0.0103966 0.9088383 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00392} 
507136 469.25781 0.0 0.0 5.05 0.0061083 0.0032834 0.000226 0.0005781 -0.0055814 0.0013131 0.675107 1.0935332 15.0550025 0.0104022 0.9071237 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00381} 
507264 469.28906 0.0 0.0 5.57 0.0060494 0.0027555 0.000173 0.0003604 -0.0059779 0.0012569 0.6774021 1.1063279 15.3079133 0.0104836 0.90456 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00382} 
507392 469.38281 0.0 0.0 5.58 0.0062427 0.0028542 0.0002145 0.000581 -0.0071858 0.0013788 0.6756653 1.0989505 15.9152969 0.010964 0.896136 {} {'explored_rooms_count': 251, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00385} 
507520 469.42188 0.0 0.0 5.83 0.0069133 0.0050043 0.0001716 0.0003301 -0.0041703 0.001467 0.6763975 1.0969691 16.2338019 0.0109532 0.8939163 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00385} 
507648 469.51562 0.0 0.0 5.14 0.0066526 0.003404 0.0002221 0.0005705 -0.0061387 0.0014584 0.6729258 1.0990919 16.0233502 0.0112491 0.8986688 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00366} 
507776 469.60156 0.0 0.0 5.2 0.0068099 0.0036552 0.0002483 0.000588 -0.0059486 0.0016323 0.6714705 1.0952958 15.9232598 0.0107426 0.9034558 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00376} 
507904 469.67188 0.0 0.0 4.64 0.0063468 0.0031119 0.0002119 0.0004867 -0.0065308 0.001431 0.6720084 1.0997427 15.3643758 0.0108884 0.9075815 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00384} 
508032 469.73438 0.0 0.0 5.37 0.0061555 0.0027545 0.0002045 0.0004539 -0.007199 0.0013394 0.6707869 1.0972786 16.311387 0.0105444 0.897636 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00392} 
508160 469.82812 0.0 0.0 4.49 0.0064046 0.0033204 0.000241 0.000589 -0.007296 0.0014808 0.6695685 1.0950794 16.7982926 0.0114877 0.8995261 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00396} 
508288 469.92969 0.0 0.0 5.41 0.0068955 0.0035751 0.0002457 0.0004873 -0.007178 0.0015215 0.6713665 1.094535 16.023483 0.0111379 0.8920809 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00407} 
508416 470.10156 0.0 0.0 5.57 0.0060493 0.003267 0.000283 0.0006236 -0.0063973 0.0018233 0.671703 1.0855481 14.7065677 0.0103023 0.9097307 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00413} 
508544 470.1875 0.0 0.0 5.3 0.0059581 0.0031209 0.000244 0.0005848 -0.0067623 0.001473 0.6732918 1.0932859 13.6076109 0.0099339 0.924889 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00404} 
508672 470.27344 0.0 0.0 4.92 0.0057982 0.0028292 0.0002388 0.0006013 -0.006194 0.001416 0.6764789 1.103397 14.4105124 0.0098712 0.9078852 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00392} 
508800 470.33594 0.0 0.0 5.42 0.0059556 0.0032795 0.0002132 0.0004779 -0.0065744 0.0013435 0.6746589 1.0941439 14.1775249 0.0099555 0.9029583 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00382} 
508928 470.4375 0.0 0.0 4.84 0.0057792 0.0028488 0.000235 0.0005628 -0.0065126 0.001483 0.6753004 1.0982592 14.4727392 0.0099005 0.9037671 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00391} 
509056 470.49219 0.0 0.0 5.28 0.0061183 0.0029873 0.0002064 0.0004733 -0.0060609 0.0011531 0.6732033 1.0870526 14.5277173 0.0108823 0.9057196 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00383} 
509184 470.57812 0.0 0.0 5.24 0.0063205 0.002809 0.0002358 0.0005902 -0.0046438 0.0012107 0.6706083 1.0896138 14.3810218 0.0108942 0.9076416 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00381} 
509312 470.66406 0.0 0.0 5.77 0.0061998 0.0027678 0.0002213 0.0004718 -0.0046764 0.0012516 0.6698773 1.0884455 14.5427069 0.0105455 0.9078559 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00385} 
509440 470.75781 0.0 0.0 6.11 0.0059403 0.0026962 0.0002247 0.0004981 -0.0057527 0.0012389 0.6716522 1.0871306 14.6389003 0.0101309 0.9060639 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00388} 
509568 470.82031 0.0 0.0 5.5 0.0058857 0.0027819 0.0002052 0.0004552 -0.0066683 0.001156 0.6707562 1.0838309 15.6353227 0.0102973 0.9021371 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00379} 
509696 470.875 0.0 0.0 4.92 0.0060599 0.002745 0.0001899 0.000353 -0.0057234 0.0010976 0.6711805 1.0885959 15.3471439 0.0104946 0.9109776 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00379} 
509824 470.92188 0.0 0.0 5.24 0.0063379 0.0041271 0.000184 0.0004303 -0.0034694 0.0012411 0.6703834 1.0912788 17.2950997 0.0109852 0.8917475 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00374} 
509952 470.96875 0.0 0.0 4.72 0.0066946 0.0036936 0.0001963 0.0003601 -0.0027994 0.0012743 0.6741573 1.0964092 16.7232893 0.0108822 0.8929252 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00379} 
510080 471.01562 0.0 0.0 6.19 0.0069156 0.0050726 0.0001787 0.0003938 -0.0048085 0.0015125 0.6715973 1.0961152 17.1322062 0.0118125 0.8934419 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0037} 
510208 471.07031 0.0 0.0 5.32 0.0070683 0.0043393 0.0001731 0.0003534 -0.0044343 0.0014183 0.6720364 1.0936904 17.4225017 0.012117 0.8916416 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00367} 
510336 471.14062 0.0 0.0 4.92 0.0070284 0.0037467 0.0002053 0.0004891 -0.0046383 0.0016126 0.6731559 1.0952025 17.218471 0.0124965 0.8955107 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00371} 
510464 471.1875 0.0 0.0 4.47 0.0070112 0.0035296 0.0002111 0.0004728 -0.0065729 0.0014372 0.6714887 1.0961828 17.5577232 0.0119744 0.891222 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00368} 
510592 471.25781 0.0 0.0 5.68 0.0070494 0.0037367 0.0002103 0.000496 -0.0070875 0.0016527 0.6738745 1.0963919 17.8487341 0.0122122 0.8891332 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00359} 
510720 471.35938 0.0 0.0 5.28 0.0070727 0.003421 0.0002312 0.0005801 -0.0061391 0.0016836 0.6702669 1.0956157 18.3678822 0.0118995 0.8874821 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00354} 
510848 471.4375 0.0 0.0 4.95 0.0066574 0.0031858 0.0002162 0.000497 -0.0048954 0.00153 0.6729115 1.0869206 17.8559227 0.0112558 0.89028 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00345} 
510976 471.53125 0.0 0.0 4.76 0.0064443 0.0034473 0.0002133 0.0005007 -0.0041187 0.0016814 0.6706769 1.0908707 16.7796978 0.011417 0.904691 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00343} 
511104 471.57031 0.0 0.0 5.32 0.0069595 0.0035989 0.0001818 0.0004015 -0.0038019 0.0014616 0.6713292 1.0902642 17.8443603 0.0121235 0.8953814 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00348} 
511232 471.64062 0.0 0.0 5.01 0.0073185 0.0038351 0.0001946 0.0004592 -0.0056581 0.0016653 0.6711855 1.0935284 18.0035163 0.0119845 0.9019853 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.0035} 
511360 471.70312 0.0 0.0 5.87 0.007042 0.003284 0.0001837 0.0004634 -0.0041349 0.0015696 0.6719071 1.0871546 17.5293521 0.0121487 0.8997118 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 6, 'episodic_explored_area': 0.00347} 
511488 471.76562 0.0 0.0 6.85 0.0072148 0.0035537 0.0002055 0.0005111 -0.006085 0.0016433 0.6748249 1.0885413 17.0287008 0.0122571 0.9072774 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 36, 'episodic_explored_area': 0.00353} 
511616 471.85156 0.0 0.0 4.18 0.0071259 0.003395 0.0002099 0.0005272 -0.0064143 0.0016361 0.6712363 1.0819599 17.3226526 0.0121129 0.9054211 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00353} 
511744 471.92969 0.0 0.0 4.59 0.0071974 0.0033802 0.0002259 0.0005628 -0.0055288 0.001616 0.6730451 1.0886545 16.9307991 0.0114862 0.9048306 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 5, 'episodic_explored_area': 0.00364} 
511872 471.99219 0.0 0.0 4.17 0.0067138 0.0034081 0.0002041 0.000515 -0.0053616 0.001507 0.671697 1.0960424 17.9442454 0.0111656 0.8913364 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00359} 
512000 472.04688 0.0 0.0 4.99 0.0067297 0.0035089 0.0001738 0.0004577 -0.0053716 0.0015928 0.6740784 1.0934525 18.2738841 0.0116305 0.8917532 {} {'explored_rooms_count': 252, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00363} 
512128 472.07812 0.0 0.0 4.82 0.0068264 0.0043336 0.0001463 0.0003266 -0.0040784 0.0013782 0.6718717 1.0889609 17.0871297 0.011895 0.9048659 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00368} 
512256 472.10156 0.0 0.0 4.43 0.0070057 0.0036388 0.000141 0.0002828 -0.0049513 0.0013057 0.6730761 1.090027 17.8206937 0.011953 0.89987 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00369} 
512384 472.10938 0.0 0.0 5.08 0.0069059 0.0034032 0.0001196 0.0002077 -0.0050669 0.0011601 0.6753157 1.089678 18.3137486 0.0125414 0.8985613 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00363} 
512512 472.14062 0.0 0.0 4.17 0.0070369 0.0031978 0.0001403 0.0002701 -0.0047222 0.0013489 0.6697695 1.0847233 18.4946844 0.0123933 0.8961607 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00366} 
512640 472.16406 0.0 0.0 4.84 0.0075356 0.003765 0.0001381 0.0002222 -0.0048034 0.0014106 0.6700378 1.0899918 19.2536363 0.0130151 0.8871588 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00374} 
512768 472.21875 0.0 0.0 4.74 0.0075491 0.0035971 0.0001718 0.0004387 -0.004858 0.0016484 0.6737132 1.0886865 19.6007096 0.012521 0.8820831 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00377} 
512896 472.28125 0.0 0.0 5.11 0.0073668 0.0035108 0.0001785 0.0004282 -0.0058486 0.0015791 0.6730169 1.0909011 18.0614951 0.0120507 0.8970424 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00371} 
513024 472.32812 0.0 0.0 5.31 0.0069848 0.0036971 0.0001709 0.0004428 -0.0051662 0.0015676 0.6741858 1.0897645 18.0775663 0.0120876 0.8937239 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00372} 
513152 472.38281 0.0 0.0 5.22 0.0069027 0.0032585 0.0001689 0.000412 -0.00545 0.0014583 0.6720076 1.0893443 18.2942112 0.0116851 0.8992445 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.0038} 
513280 472.42188 0.0 0.0 5.68 0.0068805 0.0033819 0.0001647 0.0003066 -0.004194 0.0012906 0.6762296 1.0922323 18.3010337 0.0110786 0.8920717 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00381} 
513408 472.49219 0.0 0.0 4.58 0.00615 0.0029498 0.0001771 0.0004409 -0.006572 0.0014259 0.6730126 1.095488 18.1054573 0.0107018 0.8943578 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00387} 
513536 472.57812 0.0 0.0 4.68 0.0061819 0.0030917 0.0002124 0.0005776 -0.0054167 0.0016267 0.6753557 1.1041177 18.9450791 0.0104271 0.8979318 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00383} 
513664 472.61719 0.0 0.0 5.35 0.0057573 0.002511 0.000155 0.0003445 -0.0052874 0.0012569 0.673268 1.0997431 18.4810219 0.0098437 0.898171 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 9, 'episodic_explored_area': 0.00382} 
513792 472.67188 0.0 0.0 4.77 0.0057337 0.0025094 0.0001664 0.0004341 -0.0052746 0.0012253 0.6768662 1.1141204 18.511424 0.010245 0.9015525 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00385} 
513920 472.71875 0.0 0.0 5.1 0.0061993 0.0029951 0.0001721 0.0003958 -0.0043063 0.0012039 0.6735701 1.1062353 17.9726169 0.0109596 0.8974183 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00377} 
514048 472.78125 0.0 0.0 5.29 0.0067146 0.0032489 0.0002078 0.0005155 -0.0060315 0.0014651 0.672694 1.1079884 18.0962776 0.011538 0.8965828 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.0038} 
514176 472.85156 0.0 0.0 5.05 0.0067402 0.0032629 0.0001936 0.0003609 -0.0045812 0.0014276 0.6759061 1.10945 17.1430029 0.011045 0.9135062 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00375} 
514304 472.9375 0.0 0.0 5.4 0.0059828 0.0027142 0.0002121 0.0005643 -0.0040349 0.0013443 0.6720872 1.1031808 17.0337274 0.0105905 0.9086469 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00376} 
514432 473.02344 0.0 0.0 5.57 0.0059825 0.0030787 0.0002341 0.0006148 -0.0038735 0.0013807 0.6735248 1.1037745 17.0583351 0.0103497 0.9144922 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.0038} 
514560 473.08594 0.0 0.0 4.53 0.0060862 0.0029475 0.0002019 0.0005031 -0.0047394 0.001251 0.6760821 1.102167 17.494185 0.010704 0.9000617 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00376} 
514688 473.11719 0.0 0.0 5.03 0.0064122 0.0030793 0.0001807 0.0004048 -0.0062341 0.001221 0.6769527 1.1021421 17.7554102 0.0107988 0.9015815 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00368} 
514816 473.16406 0.0 0.0 4.69 0.0063716 0.0031961 0.000183 0.0004438 -0.0051262 0.0012951 0.6745979 1.0970241 17.9641762 0.0113076 0.9030799 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00375} 
514944 473.22656 0.0 0.0 5.23 0.0066559 0.0030858 0.0001885 0.0004364 -0.0056975 0.0012603 0.6739948 1.1058169 19.1660109 0.0110752 0.89215 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00373} 
515072 473.28906 0.0 0.0 4.89 0.0067151 0.0035392 0.0001831 0.0004489 -0.0058652 0.0013068 0.6744899 1.0989044 18.1986715 0.01124 0.8997447 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00368} 
515200 473.4375 0.0 0.0 5.25 0.0065566 0.0035296 0.0002721 0.0007335 -0.0056442 0.0016885 0.6718871 1.0982908 17.1680543 0.0104049 0.9068341 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.0036} 
515328 473.5 0.0 0.0 5.28 0.0062014 0.0029917 0.000215 0.0005228 -0.0066476 0.0013341 0.6716772 1.1028872 18.4453332 0.0101592 0.897107 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00355} 
515456 473.60938 0.0 0.0 5.04 0.0056977 0.002652 0.0002588 0.0007438 -0.0055159 0.0016022 0.6756561 1.1036204 17.6192406 0.0102423 0.9095613 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00339} 
515584 473.6875 0.0 0.0 5.15 0.0061699 0.0030793 0.0002405 0.0006667 -0.0054595 0.0014555 0.6759783 1.1073199 18.0616084 0.0105922 0.8996168 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00344} 
515712 473.76562 0.0 0.0 4.86 0.0063319 0.0030548 0.0002256 0.0005941 -0.0060885 0.001345 0.6743872 1.1015178 18.6856707 0.0100872 0.8926957 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00344} 
515840 473.82031 0.0 0.0 5.41 0.0059921 0.002767 0.0001847 0.0003692 -0.0057054 0.0011716 0.6729913 1.0980562 18.549891 0.0104147 0.8895826 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00354} 
515968 473.85938 0.0 0.0 5.2 0.006571 0.003379 0.0001767 0.0004177 -0.0049457 0.0011983 0.6724669 1.0996086 18.046972 0.0113435 0.8952417 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00366} 
516096 473.92188 0.0 0.0 5.31 0.006325 0.002927 0.0001957 0.0004654 -0.0054933 0.001187 0.6767151 1.0968552 18.2436542 0.0112063 0.8979921 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00364} 
516224 473.99219 0.0 0.0 5.8 0.0065351 0.002992 0.0002242 0.0005836 -0.0053098 0.0013157 0.6748441 1.1017782 17.7176406 0.0113594 0.9055633 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00364} 
516352 474.02344 0.0 0.0 4.78 0.0065404 0.0031771 0.000164 0.0002859 -0.0034934 0.001224 0.67356 1.1038831 18.8379875 0.0111284 0.8880842 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00365} 
516480 474.10938 0.0 0.0 4.12 0.0063142 0.0031547 0.0002078 0.000504 -0.0045093 0.0012666 0.6769093 1.1129592 18.6790017 0.0110195 0.8938936 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00362} 
516608 474.17969 0.0 0.0 4.71 0.0067719 0.0037865 0.0002044 0.0005169 -0.0057772 0.0015065 0.6790578 1.1098107 18.7300604 0.0106406 0.8906423 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00355} 
516736 474.26562 0.0 0.0 4.28 0.006119 0.0032227 0.000223 0.0006338 -0.005344 0.0014087 0.6749545 1.1112788 16.952464 0.0102189 0.9085782 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00345} 
516864 474.33594 0.0 0.0 4.29 0.0063341 0.0045117 0.0001926 0.0005181 -0.0056336 0.0013916 0.6785202 1.1105249 17.0630713 0.0102327 0.9065403 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00347} 
516992 474.42188 0.0 0.0 4.96 0.0061842 0.0039245 0.0001836 0.0004754 -0.0043475 0.0014588 0.6777034 1.10918 16.8018089 0.0098907 0.9109631 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00357} 
517120 474.50781 0.0 0.0 5.44 0.0061133 0.0045727 0.0002013 0.0005674 -0.0040765 0.0016159 0.6757969 1.1075247 16.327601 0.0101065 0.9083575 {} {'explored_rooms_count': 253, 'episodic_explored_rooms_count': 20, 'episodic_explored_area': 0.00363} 
