0 0.0 0.0 0.0 0.38 0.0188243 0.0 0.0002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 {} {'explored_rooms_count': 0, 'episodic_explored_rooms_count': 0, 'episodic_explored_area': 0.0} 
436864 287.84375 0.0 0.0 2.87 0.0091241 0.0074221 0.0044227 0.0029107 -0.004067 0.0067644 0.7102668 0.9098702 0.2097961 0.0139604 0.9048021 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00233} 
436992 287.92969 0.0 0.0 2.87 0.0085184 0.0065811 0.0047267 0.0029454 -0.002709 0.0068777 0.7127961 0.9081821 0.1941348 0.0139643 0.9104737 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00232} 
437120 288.0 0.0 0.0 2.98 0.0089719 0.0069366 0.0043452 0.0029149 -0.0036717 0.0057201 0.7107009 0.9132193 0.1788034 0.0140012 0.9186029 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 13, 'episodic_explored_area': 0.00225} 
437248 288.07031 0.0 0.0 2.94 0.0092988 0.0077291 0.0045857 0.0029314 -0.0037115 0.0064382 0.7104345 0.9053914 0.1792025 0.0142536 0.9185678 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 22, 'episodic_explored_area': 0.00235} 
437376 288.11719 0.0 0.0 2.94 0.0100133 0.0085599 0.0049847 0.0027617 -0.0032051 0.0065943 0.707945 0.9063189 0.1724436 0.0149537 0.9223428 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 22, 'episodic_explored_area': 0.00235} 
437504 288.21094 0.0 0.0 2.96 0.0089707 0.006846 0.0049907 0.0028361 -0.004483 0.0069468 0.7092036 0.9186735 0.1685361 0.0144675 0.9225706 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 22, 'episodic_explored_area': 0.00238} 
437632 288.29688 0.0 0.0 2.95 0.0090579 0.0062684 0.005245 0.0028233 -0.004096 0.0064755 0.7053547 0.9099839 0.1917083 0.0145977 0.9139138 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00234} 
437760 288.35938 0.0 0.0 3.1 0.0092018 0.0063226 0.0047222 0.0029906 -0.0032745 0.0065937 0.7050994 0.9081265 0.1881446 0.0145574 0.9138993 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00229} 
437888 288.42969 0.0 0.0 3.05 0.0093949 0.0067159 0.0041765 0.002861 -0.0043481 0.0070928 0.703193 0.915436 0.203427 0.0146286 0.9073201 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00223} 
438016 288.51562 0.0 0.0 2.88 0.0088939 0.0059848 0.0048485 0.0028943 -0.0039607 0.0074342 0.7043892 0.9130374 0.2245061 0.0147962 0.8931583 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00222} 
438144 288.5625 0.0 0.0 2.86 0.0094393 0.0064374 0.0046624 0.0029603 -0.0039873 0.0066071 0.7035772 0.9109806 0.2224825 0.0149604 0.8939469 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00222} 
438272 288.6875 0.0 0.0 2.88 0.0090972 0.005952 0.0044034 0.0029408 -0.0034254 0.0080128 0.7050662 0.9099474 0.2194948 0.0148017 0.8985436 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00229} 
438400 288.75 0.0 0.0 2.84 0.0088988 0.0052479 0.0048367 0.0028513 -0.0042427 0.006118 0.706052 0.9244359 0.2095138 0.0144221 0.9029171 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00228} 
438528 288.84375 0.0 0.0 2.89 0.0087412 0.0057457 0.0044342 0.0029509 -0.0034993 0.0067406 0.7036812 0.924955 0.2168589 0.0144252 0.8991915 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00238} 
438656 288.89062 0.0 0.0 2.85 0.0088016 0.0056203 0.0044808 0.0028532 -0.0038056 0.0058391 0.7082703 0.919876 0.2249639 0.0148016 0.8934903 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00239} 
438784 288.94531 0.0 0.0 2.86 0.0088753 0.0089437 0.0051647 0.0026834 -0.0040919 0.0074306 0.7079817 0.9206683 0.2192564 0.0147626 0.8970024 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00238} 
438912 289.01562 0.0 0.0 2.86 0.0092432 0.0076851 0.004859 0.0028001 -0.0028887 0.006821 0.7092856 0.9214505 0.241658 0.0148409 0.8849432 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00245} 
439040 289.03906 0.0 0.0 2.84 0.0092585 0.0070928 0.0050039 0.0027603 -0.0032042 0.0059219 0.7065801 0.9395766 0.2306369 0.0152413 0.8919043 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0025} 
439168 289.14844 0.0 0.0 2.97 0.0091594 0.0081932 0.0053745 0.0028475 -0.0041271 0.0076552 0.7092155 0.9302429 0.2332146 0.0149541 0.890723 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.0026} 
439296 289.20312 0.0 0.0 2.96 0.0090359 0.007786 0.0050381 0.0028595 -0.0033187 0.0066381 0.7073506 0.9374261 0.2294641 0.0147057 0.8931399 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00265} 
439424 289.25 0.0 0.0 2.94 0.0085706 0.0062868 0.0049715 0.0028374 -0.003816 0.0057213 0.7052933 0.9303034 0.2352945 0.0145707 0.8888624 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00258} 
439552 289.29688 0.0 0.0 2.9 0.0085285 0.0061286 0.0052731 0.0027735 -0.0037566 0.0061691 0.7082611 0.93847 0.2744674 0.0143788 0.8648196 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00251} 
439680 289.34375 0.0 0.0 2.95 0.0087464 0.0057455 0.0047161 0.0027115 -0.0041475 0.0055466 0.7080738 0.9388453 0.2759874 0.0147976 0.8653907 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00241} 
439808 289.44531 0.0 0.0 2.98 0.0085826 0.0059435 0.0053369 0.0026643 -0.0046412 0.0067797 0.7064524 0.939238 0.2581962 0.0147458 0.8747172 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00243} 
439936 289.53906 0.0 0.0 2.89 0.0083768 0.0060897 0.0056161 0.0026921 -0.0038941 0.0063298 0.7071304 0.9478478 0.2361832 0.013908 0.8891709 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00246} 
440064 289.58594 0.0 0.0 2.84 0.0084202 0.0058448 0.0051914 0.0027903 -0.0014513 0.0053392 0.7098137 0.9438411 0.2449751 0.0140004 0.8846371 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00249} 
440192 289.63281 0.0 0.0 2.85 0.008099 0.0052388 0.004982 0.0028779 -0.0033455 0.0050768 0.7055051 0.9372038 0.245665 0.0138856 0.8861058 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00247} 
440320 289.67188 0.0 0.0 2.86 0.0083275 0.0049319 0.005007 0.0028676 -0.0043188 0.0051303 0.7067681 0.9352464 0.2717637 0.0138056 0.8702407 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 2, 'episodic_explored_area': 0.00245} 
440448 289.6875 0.0 0.0 2.92 0.0082895 0.0051878 0.0046575 0.0027522 -0.0037053 0.0046172 0.7060752 0.9456394 0.2694448 0.0139466 0.8700525 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00246} 
440576 289.72656 0.0 0.0 2.94 0.0080616 0.0056031 0.0046552 0.0028585 -0.0033328 0.0047978 0.7037158 0.9454018 0.279525 0.0135426 0.8674562 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00244} 
440704 289.78906 0.0 0.0 2.93 0.0082828 0.0053363 0.0047638 0.0028118 -0.004653 0.0057289 0.7053564 0.9384758 0.2758086 0.0138554 0.8668567 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00238} 
440832 289.8125 0.0 0.0 2.85 0.0086803 0.0063106 0.0047826 0.0029123 -0.0025271 0.0045288 0.7018624 0.9287743 0.2792249 0.0138577 0.8664557 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00241} 
440960 289.85938 0.0 0.0 2.85 0.0086679 0.005577 0.0049224 0.0028938 -0.0027954 0.0053092 0.7006645 0.9328996 0.307737 0.0138779 0.8527546 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00245} 
441088 289.90625 0.0 0.0 2.86 0.0092104 0.006799 0.0051262 0.0028285 -0.0030909 0.0054066 0.7013464 0.9335821 0.2861605 0.0143768 0.8633312 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00237} 
441216 289.94531 0.0 0.0 2.84 0.0091176 0.0079159 0.0050651 0.0029676 -0.001966 0.0056843 0.706475 0.9331867 0.2801905 0.0151492 0.8682168 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00239} 
441344 290.01562 0.0 0.0 2.86 0.0089136 0.0053201 0.0052013 0.0029129 -0.0037454 0.0057141 0.7063931 0.9384045 0.2916103 0.0142375 0.8527763 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00241} 
441472 290.10938 0.0 0.0 2.87 0.0082095 0.004957 0.0049057 0.002877 -0.0047195 0.0063938 0.7024744 0.9349351 0.2633996 0.0142248 0.8696438 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00236} 
441600 290.21875 0.0 0.0 2.87 0.0083663 0.0059209 0.0049166 0.0030495 -0.0035813 0.0063782 0.7052986 0.934484 0.2526802 0.0139446 0.8764886 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00235} 
441728 290.36719 0.0 0.0 2.89 0.0084586 0.006121 0.0049981 0.0030411 -0.0032087 0.0074122 0.7023042 0.9361954 0.2765419 0.0138504 0.8674272 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00239} 
441856 290.46094 0.0 0.0 2.86 0.0096342 0.0090649 0.0051383 0.0028701 -0.0028903 0.0068914 0.7028258 0.9238153 0.2484867 0.014855 0.8841693 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00243} 
441984 290.54688 0.0 0.0 2.86 0.0087693 0.0063414 0.0055281 0.0028838 -0.0045071 0.0063491 0.7001571 0.9349953 0.2430761 0.0145819 0.8887072 {} {'explored_rooms_count': 227, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00237} 
442112 290.64844 0.0 0.0 2.86 0.0094748 0.0078846 0.0054686 0.0029956 -0.0038817 0.0075258 0.7032211 0.9370511 0.2576108 0.014912 0.8805434 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00242} 
442240 290.77344 0.0 0.0 2.87 0.0101476 0.0089351 0.0056162 0.0029151 -0.004219 0.0080106 0.7026512 0.9290036 0.2358043 0.0152035 0.8935797 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00251} 
442368 290.82031 0.0 0.0 2.84 0.0102445 0.0090565 0.0055153 0.0029128 -0.0048682 0.0070011 0.7032185 0.9233383 0.2425457 0.0155115 0.8889319 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00239} 
442496 290.88281 0.0 0.0 2.84 0.0093584 0.0065065 0.0047737 0.0030439 -0.0039049 0.0063395 0.7004695 0.9313787 0.2676163 0.0148325 0.8757253 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00242} 
442624 290.9375 0.0 0.0 2.83 0.0091306 0.0062669 0.005027 0.0029585 -0.0041557 0.0061739 0.7064369 0.9317824 0.2513807 0.0146032 0.8826114 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00239} 
442752 291.02344 0.0 0.0 2.86 0.0096788 0.0070604 0.0052903 0.002938 -0.0054736 0.0074024 0.7032227 0.9245267 0.2539108 0.0151176 0.8797607 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00238} 
442880 291.11719 0.0 0.0 2.85 0.0100301 0.007769 0.0051107 0.0028628 -0.0045014 0.0077792 0.7076795 0.923112 0.2514616 0.0152733 0.8827356 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00239} 
443008 291.20312 0.0 0.0 2.85 0.0104093 0.0088383 0.0050932 0.002883 -0.00467 0.0075367 0.7040167 0.9213537 0.2522063 0.0156863 0.8788022 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00244} 
443136 291.28906 0.0 0.0 2.86 0.0098555 0.0073149 0.0053108 0.0029442 -0.004044 0.0072488 0.7000831 0.9169446 0.2255043 0.0153347 0.8952611 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00235} 
443264 291.34375 0.0 0.0 2.83 0.0100993 0.007991 0.0050909 0.0028855 -0.0048283 0.0070111 0.7041551 0.9200674 0.2215621 0.0160341 0.897778 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00229} 
443392 291.45312 0.0 0.0 2.86 0.0106244 0.0082103 0.00501 0.0029232 -0.0050617 0.0080423 0.7049618 0.9225272 0.2279631 0.0161158 0.8936441 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00225} 
443520 291.48438 0.0 0.0 2.82 0.0105518 0.008802 0.0055357 0.0028374 -0.0049347 0.0074755 0.7055975 0.915386 0.2228074 0.0161072 0.8946635 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00226} 
443648 291.60156 0.0 0.0 2.87 0.010245 0.0070993 0.0054176 0.0029066 -0.0059251 0.0094414 0.7058082 0.9257143 0.2399992 0.0168503 0.8871709 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00224} 
443776 291.74219 0.0 0.0 3.05 0.0103431 0.0087726 0.0060322 0.0028462 -0.0041108 0.0096174 0.7045484 0.9331403 0.2221234 0.0164695 0.8953462 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00227} 
443904 291.80469 0.0 0.0 3.1 0.0104447 0.0072125 0.0058022 0.0029258 -0.0049723 0.0075259 0.7069433 0.9281157 0.2111826 0.0154945 0.8990867 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00226} 
444032 291.90625 0.0 0.0 2.85 0.0099177 0.0071304 0.0055095 0.0028894 -0.0050425 0.008954 0.7038903 0.9238437 0.2161057 0.0152968 0.8952984 {} {'explored_rooms_count': 228, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00228} 
444160 291.97656 0.0 0.0 2.83 0.0097237 0.008057 0.0057958 0.0028586 -0.0044269 0.0075317 0.7045402 0.9230768 0.2036657 0.0149882 0.9040147 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00236} 
444288 292.02344 0.0 0.0 3.02 0.0095461 0.0067988 0.0052799 0.0030083 -0.0039053 0.006821 0.7043166 0.9156141 0.2062092 0.0151077 0.9041539 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.0024} 
444416 292.09375 0.0 0.0 3.04 0.0098792 0.0080955 0.0050784 0.0029764 -0.0032162 0.0077364 0.7070472 0.9229174 0.2293555 0.0161717 0.8920021 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00241} 
444544 292.14844 0.0 0.0 3.02 0.0104837 0.007429 0.005231 0.0030713 -0.004646 0.007243 0.7086113 0.9295081 0.243789 0.0165389 0.8845718 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 10, 'episodic_explored_area': 0.00237} 
444672 292.22656 0.0 0.0 2.9 0.0104249 0.0082478 0.0056403 0.0029333 -0.0054141 0.0079735 0.7057724 0.9257612 0.2582275 0.0164157 0.8779327 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00235} 
444800 292.30469 0.0 0.0 2.91 0.0108668 0.0081535 0.0055566 0.0028364 -0.0037289 0.0085299 0.7073065 0.9220591 0.255489 0.0166039 0.8811321 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00248} 
444928 292.36719 0.0 0.0 2.91 0.0112718 0.0083651 0.0058165 0.0027856 -0.0046305 0.0088059 0.7036035 0.9226542 0.2338427 0.0171672 0.8916624 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00253} 
445056 292.42969 0.0 0.0 2.93 0.0107458 0.0079862 0.0055037 0.0029087 -0.0044599 0.0079057 0.7044325 0.9307013 0.2314888 0.016436 0.8946243 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 23, 'episodic_explored_area': 0.00253} 
445184 292.49219 0.0 0.0 2.9 0.0104981 0.0075877 0.0051226 0.0029242 -0.0052497 0.0087079 0.7087353 0.9297594 0.2468435 0.0167052 0.8838724 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00243} 
445312 292.54688 0.0 0.0 2.82 0.0115781 0.0093786 0.0057311 0.0028672 -0.0049989 0.0082601 0.7092925 0.9284409 0.2291851 0.0175329 0.8941202 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 8, 'episodic_explored_area': 0.00239} 
445440 292.64062 0.0 0.0 2.92 0.0107134 0.0074273 0.0055905 0.0029444 -0.0058401 0.0092507 0.7074534 0.9181143 0.1983571 0.0165806 0.9081223 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00237} 
445568 292.6875 0.0 0.0 2.81 0.0104219 0.0072888 0.0054365 0.002902 -0.0049726 0.0081887 0.7084265 0.9169028 0.213331 0.0166927 0.9037326 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00241} 
445696 292.77344 0.0 0.0 2.83 0.010371 0.0063364 0.0055143 0.00285 -0.0040297 0.0088671 0.7061023 0.9275602 0.2185694 0.0160578 0.9000773 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0024} 
445824 292.84375 0.0 0.0 2.83 0.0103228 0.0072187 0.0059464 0.0027719 -0.002554 0.0086386 0.7037032 0.9211604 0.1998297 0.0160617 0.9087528 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00241} 
445952 292.90625 0.0 0.0 2.82 0.0103405 0.0073786 0.0053689 0.0029644 -0.0047232 0.0084213 0.7045822 0.9233451 0.2093025 0.0162146 0.904559 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00251} 
446080 292.96875 0.0 0.0 2.82 0.0103563 0.0068653 0.0051386 0.0029438 -0.003915 0.0081048 0.7051542 0.9179972 0.2117624 0.0157287 0.9037268 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0025} 
446208 293.0625 0.0 0.0 2.82 0.009939 0.0068119 0.0049142 0.002974 -0.0038934 0.0080055 0.7042158 0.9226311 0.2122797 0.0151998 0.9034351 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00241} 
446336 293.10156 0.0 0.0 2.81 0.0092148 0.0060724 0.004688 0.0030288 -0.0051022 0.0071904 0.7075093 0.9174949 0.2217118 0.0149412 0.8975741 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.0024} 
446464 293.14844 0.0 0.0 2.8 0.0100351 0.0077714 0.0045444 0.0029903 -0.0034876 0.0069943 0.7106725 0.9214801 0.2531918 0.0151209 0.8844133 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00243} 
446592 293.21094 0.0 0.0 3.29 0.009423 0.0059025 0.0046509 0.0029792 -0.0040519 0.0066848 0.7135646 0.9256734 0.2411 0.015134 0.8870567 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00249} 
446720 293.33594 0.0 0.0 2.9 0.0098931 0.006507 0.0052687 0.0030249 -0.0051018 0.0087511 0.706465 0.9202326 0.2090397 0.0151695 0.9038715 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00251} 
446848 293.42969 0.0 0.0 3.19 0.0093054 0.0059443 0.0050887 0.0030214 -0.0049211 0.0079031 0.7066438 0.9178182 0.1772686 0.0149422 0.9183715 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00236} 
446976 293.48438 0.0 0.0 2.81 0.0098623 0.0063204 0.0052863 0.0029646 -0.0047987 0.0073495 0.7049905 0.9173425 0.1810789 0.0154456 0.9176134 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 4, 'episodic_explored_area': 0.00238} 
447104 293.55469 0.0 0.0 2.82 0.0095014 0.0061466 0.005183 0.0029374 -0.0037362 0.0070573 0.7062226 0.910295 0.1760551 0.0149819 0.920021 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00235} 
447232 293.63281 0.0 0.0 2.93 0.0092713 0.0058269 0.0052962 0.0029718 -0.0037637 0.0074737 0.708322 0.9163964 0.179273 0.0146927 0.9177473 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00238} 
447360 293.6875 0.0 0.0 2.83 0.0103182 0.0076885 0.0053914 0.0029726 -0.0027735 0.0073502 0.7089628 0.920999 0.1958588 0.0152555 0.9056748 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00231} 
447488 293.77344 0.0 0.0 2.83 0.0104894 0.0096032 0.0053455 0.0029445 -0.004068 0.0076081 0.7067787 0.9211555 0.2016248 0.0158932 0.9061521 {} {'explored_rooms_count': 229, 'episodic_explored_rooms_count': 15, 'episodic_explored_area': 0.00235} 
